time	V(vout)
6.542731112496691e-002	-9.319856e-001
6.548322673399197e-002	-7.296239e-001
6.554752862205070e-002	-4.305295e-001
6.560537844881725e-002	-1.242977e-001
6.565427494274108e-002	1.475718e-001
6.568163145345020e-002	2.989796e-001
6.570252644905111e-002	4.111865e-001
6.572230203446104e-002	5.130891e-001
6.574174079986452e-002	6.073629e-001
6.577223500003708e-002	7.398202e-001
6.582159894590819e-002	9.152042e-001
6.587672038468705e-002	1.048878e+000
6.593255208132234e-002	1.100329e+000
6.600192007385401e-002	1.052724e+000
6.605756102864653e-002	9.280921e-001
6.611330035588386e-002	7.247832e-001
6.617815437845732e-002	4.218085e-001
6.623597485179633e-002	1.151363e-001
6.628428560258312e-002	-1.536073e-001
6.631098038592004e-002	-3.012757e-001
6.633197652385779e-002	-4.137499e-001
6.635450808063811e-002	-5.292423e-001
6.637486301449491e-002	-6.267605e-001
6.640797673408036e-002	-7.665879e-001
6.646147398261608e-002	-9.461011e-001
6.651855043552529e-002	-1.068584e+000
6.657468528543527e-002	-1.104277e+000
6.663597942847578e-002	-1.047030e+000
6.669135241716406e-002	-9.130745e-001
6.674679060674217e-002	-7.051073e-001
6.681343879888595e-002	-3.888356e-001
6.687108638964005e-002	-8.098274e-002
6.691727862216629e-002	1.763124e-001
6.694147849545405e-002	3.098669e-001
6.696285312932884e-002	4.236776e-001
6.698930681291791e-002	5.575866e-001
6.701334724206709e-002	6.694601e-001
6.705240644503389e-002	8.253483e-001
6.710643915754339e-002	9.896635e-001
6.716137122782603e-002	1.085384e+000
6.722085998129290e-002	1.098435e+000
6.727869112024917e-002	1.019714e+000
6.733955968547860e-002	8.472756e-001
6.739453178410849e-002	6.218951e-001
6.746798407238948e-002	2.541166e-001
6.752550187980430e-002	-5.963805e-002
6.755997414161691e-002	-2.516688e-001
6.757887539079650e-002	-3.546451e-001
6.760193648739445e-002	-4.753144e-001
6.762587138739039e-002	-5.934588e-001
6.765469926911444e-002	-7.214661e-001
6.770141794965001e-002	-8.931862e-001
6.775585857382141e-002	-1.034558e+000
6.781133633327624e-002	-1.098243e+000
6.787810853396950e-002	-1.068998e+000
6.793423618571684e-002	-9.568161e-001
6.799058445486914e-002	-7.639544e-001
6.805154456791134e-002	-4.889547e-001
6.811330387321898e-002	-1.665120e-001
6.816571827782623e-002	1.236498e-001
6.819515705336593e-002	2.869184e-001
6.821551922545617e-002	3.967369e-001
6.823552847192307e-002	5.003098e-001
6.825653594253218e-002	6.027593e-001
6.828644935630093e-002	7.336828e-001
6.833489265130952e-002	9.078334e-001
6.838978644028533e-002	1.044202e+000
6.844550454108271e-002	1.099884e+000
6.851400714947104e-002	1.058644e+000
6.856992622818123e-002	9.378781e-001
6.862596199115889e-002	7.375963e-001
6.868947270326499e-002	4.442488e-001
6.874770615740038e-002	1.369747e-001
6.879748273329572e-002	-1.395378e-001
6.882568698782819e-002	-2.957397e-001
6.884643706663962e-002	-4.073582e-001
6.886538303445840e-002	-5.051732e-001
6.888581016226342e-002	-6.045247e-001
6.891593849211011e-002	-7.360103e-001
6.896472263872419e-002	-9.106073e-001
6.901970740321940e-002	-1.045972e+000
6.907547469529346e-002	-1.100061e+000
6.914430953267917e-002	-1.056521e+000
6.919989485364157e-002	-9.349633e-001
6.925569630159692e-002	-7.342062e-001
6.931969647970321e-002	-4.376167e-001
6.937762515344918e-002	-1.315143e-001
6.942697805723568e-002	1.427675e-001
6.945487172836735e-002	2.972091e-001
6.947568330310525e-002	4.090788e-001
6.949498125131824e-002	5.086298e-001
6.951498906413706e-002	6.058235e-001
6.954527263539684e-002	7.377228e-001
6.959430286653612e-002	9.126565e-001
6.964934714266366e-002	1.047306e+000
6.970514281537961e-002	1.100272e+000
6.977421067889342e-002	1.054881e+000
6.983008667357536e-002	9.311836e-001
6.988606563058011e-002	7.282732e-001
6.995043933961963e-002	4.285452e-001
7.000826341353698e-002	1.222996e-001
7.005703716621735e-002	-1.489187e-001
7.008424407891946e-002	-2.994804e-001
7.010516252166488e-002	-4.117809e-001
7.012507239016397e-002	-5.143427e-001
7.014435116652050e-002	-6.077964e-001
7.017490457702692e-002	-7.404079e-001
7.022436229895609e-002	-9.159139e-001
7.027950477777657e-002	-1.049308e+000
7.033534615356414e-002	-1.100331e+000
7.040479553258633e-002	-1.052101e+000
7.046037628214023e-002	-9.271926e-001
7.051604958212540e-002	-7.237661e-001
7.058103915896945e-002	-4.198697e-001
7.063885814015287e-002	-1.130782e-001
7.068703913505943e-002	1.549724e-001
7.071358773846621e-002	3.018159e-001
7.073460603199598e-002	4.143807e-001
7.075722585473741e-002	5.302738e-001
7.077770773122391e-002	6.283049e-001
7.081102681418992e-002	7.686864e-001
7.086484671120154e-002	9.486417e-001
7.092149120666862e-002	1.069369e+000
7.097770446372644e-002	1.104332e+000
7.103877772891852e-002	1.046657e+000
7.109418659832575e-002	9.121130e-001
7.114965988088358e-002	7.036417e-001
7.121640164709962e-002	3.865901e-001
7.127402548227421e-002	7.871785e-002
7.132007700149394e-002	-1.778131e-001
7.134410475160628e-002	-3.103948e-001
7.136550604164102e-002	-4.243145e-001
7.139199192706178e-002	-5.583260e-001
7.141613869574710e-002	-6.705896e-001
7.145536887945664e-002	-8.268964e-001
7.150938914152116e-002	-9.906628e-001
7.156433760931902e-002	-1.085712e+000
7.162398632044965e-002	-1.097965e+000
7.168174513639278e-002	-1.018614e+000
7.174234582217874e-002	-8.463227e-001
7.179727400698595e-002	-6.207667e-001
7.187084432934032e-002	-2.521719e-001
7.192838316618461e-002	6.175730e-002
7.196262669311167e-002	2.525015e-001
7.198149492046997e-002	3.552776e-001
7.200457973084808e-002	4.760471e-001
7.202843457156082e-002	5.937682e-001
7.205729217993713e-002	7.218617e-001
7.210405815304193e-002	8.936592e-001
7.215851025480573e-002	1.034902e+000
7.221399316497502e-002	1.098374e+000
7.228081594838873e-002	1.068805e+000
7.233695826101641e-002	9.563276e-001
