time	V(vout)
1.274729362926686e-001	-1.035175e-003
1.276682487926686e-001	-9.373610e-004
1.278635612926686e-001	-8.305967e-004
1.280588737926686e-001	-7.158957e-004
1.282541862926686e-001	-5.943473e-004
1.284494987926685e-001	-4.671053e-004
1.286448112926685e-001	-3.353773e-004
1.288401237926685e-001	-2.004130e-004
1.290354362926685e-001	-6.349265e-005
1.292307487926685e-001	7.408508e-005
1.294260612926685e-001	2.110157e-004
1.296213737926685e-001	3.460009e-004
1.298166862926685e-001	4.777612e-004
1.300119987926685e-001	6.050478e-004
1.302073112926684e-001	7.266546e-004
1.304026237926684e-001	8.414295e-004
1.305979362926684e-001	9.482853e-004
1.307932487926684e-001	1.046210e-003
1.309885612926684e-001	1.134277e-003
1.311838737926684e-001	1.211652e-003
1.313791862926684e-001	1.277605e-003
1.315744987926684e-001	1.331510e-003
1.317698112926684e-001	1.372859e-003
1.319651237926683e-001	1.401263e-003
1.321604362926683e-001	1.416454e-003
1.323557487926683e-001	1.418290e-003
1.325510612926683e-001	1.406756e-003
1.327463737926683e-001	1.381965e-003
1.329416862926683e-001	1.344153e-003
1.331369987926683e-001	1.293682e-003
1.333323112926683e-001	1.231032e-003
1.335276237926683e-001	1.156801e-003
